사과가 어떤 생김새입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 생김새인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 생김새요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조입니까,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 구조요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형입니까,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 도형요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 모형지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 모형은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 모형이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 모형,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 모형입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 모형인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 모형요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 모형지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 모형은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과가 어떤 모형?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양입니까?   ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양이에요    ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양입니까    ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양이에요    ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모양,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양인가?   ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양지요?   ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양인가    ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양지요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 겉모양,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 외형,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴입니까,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 꼴,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형상입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형입니까,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 형태,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새인가? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새지요? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새인가 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새지요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 생김새,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 구조,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 도형,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모형입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모형인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모형요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모형지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모형은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모형?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모형이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모형입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모형인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 무슨 모형요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 모양요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양지요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양인가? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양지요? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양인가 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 겉모양요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 외형요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴입니까,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 꼴요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형상지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형이에요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형입니까,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 형태요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새지요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새인가? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새지요? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새인가 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 생김새요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조입니까? ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조인가?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조지요?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조은?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조?,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조이에요 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조입니까 ,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조인가,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 구조요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 도형지요,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
사과들이 어떤 도형은,"사과의 모양은 구형, 원뿔형, 판구형입니다.",
